statistic_yyy;according;site_id;marriage_type;female_age_or_spouse1;male_age_or_spouse2;marry_pair;site_id2
110;按登記日期分;桃園市龜山區;相同性別_男性;20歲;31歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;20歲;32歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;20歲;33歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;20歲;34歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;20歲;35～39歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;20歲;40～44歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;20歲;45～54歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;20歲;55～64歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;20歲;65歲以上;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;21歲;未滿15歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;21歲;15歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;21歲;16歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;21歲;17歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;21歲;18歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;21歲;19歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;21歲;20歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;21歲;21歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;21歲;22歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;21歲;23歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;21歲;24歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;21歲;25歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;21歲;26歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;21歲;27歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;21歲;28歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;21歲;29歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;21歲;30歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;21歲;31歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;21歲;32歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;21歲;33歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;21歲;34歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;21歲;35～39歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;21歲;40～44歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;21歲;45～54歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;21歲;55～64歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;21歲;65歲以上;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;22歲;未滿15歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;22歲;15歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;22歲;16歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;22歲;17歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;22歲;18歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;22歲;19歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;22歲;20歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;22歲;21歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;22歲;22歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;22歲;23歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;22歲;24歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;22歲;25歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;22歲;26歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;22歲;27歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;22歲;28歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;22歲;29歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;22歲;30歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;22歲;31歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;22歲;32歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;22歲;33歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;22歲;34歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;22歲;35～39歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;22歲;40～44歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;22歲;45～54歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;22歲;55～64歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;22歲;65歲以上;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;23歲;未滿15歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;23歲;15歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;23歲;16歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;23歲;17歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;23歲;18歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;23歲;19歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;23歲;20歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;23歲;21歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;23歲;22歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;23歲;23歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;23歲;24歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;23歲;25歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;23歲;26歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;23歲;27歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;23歲;28歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;23歲;29歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;23歲;30歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;23歲;31歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;23歲;32歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;23歲;33歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;23歲;34歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;23歲;35～39歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;23歲;40～44歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;23歲;45～54歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;23歲;55～64歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;23歲;65歲以上;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;24歲;未滿15歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;24歲;15歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;24歲;16歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;24歲;17歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;24歲;18歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;24歲;19歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;24歲;20歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;24歲;21歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;24歲;22歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;24歲;23歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;24歲;24歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;24歲;25歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;24歲;26歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;24歲;27歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;24歲;28歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;24歲;29歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;24歲;30歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;24歲;31歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;24歲;32歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;24歲;33歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;24歲;34歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;24歲;35～39歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;24歲;40～44歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;24歲;45～54歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;24歲;55～64歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;24歲;65歲以上;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;25歲;未滿15歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;25歲;15歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;25歲;16歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;25歲;17歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;25歲;18歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;25歲;19歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;25歲;20歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;25歲;21歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;25歲;22歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;25歲;23歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;25歲;24歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;25歲;25歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;25歲;26歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;25歲;27歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;25歲;28歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;25歲;29歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;25歲;30歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;25歲;31歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;25歲;32歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;25歲;33歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;25歲;34歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;25歲;35～39歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;25歲;40～44歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;25歲;45～54歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;25歲;55～64歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;25歲;65歲以上;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;26歲;未滿15歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;26歲;15歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;26歲;16歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;26歲;17歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;26歲;18歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;26歲;19歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;26歲;20歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;26歲;21歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;26歲;22歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;26歲;23歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;26歲;24歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;26歲;25歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;26歲;26歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;26歲;27歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;26歲;28歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;26歲;29歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;26歲;30歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;26歲;31歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;26歲;32歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;26歲;33歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;26歲;34歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;26歲;35～39歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;26歲;40～44歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;26歲;45～54歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;26歲;55～64歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;26歲;65歲以上;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;27歲;未滿15歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;27歲;15歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;27歲;16歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;27歲;17歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;27歲;18歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;27歲;19歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;27歲;20歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;27歲;21歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;27歲;22歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;27歲;23歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;27歲;24歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;27歲;25歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;27歲;26歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;27歲;27歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;27歲;28歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;27歲;29歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;27歲;30歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;27歲;31歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;27歲;32歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;27歲;33歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;27歲;34歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;27歲;35～39歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;27歲;40～44歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;27歲;45～54歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;27歲;55～64歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;27歲;65歲以上;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;28歲;未滿15歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;28歲;15歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;28歲;16歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;28歲;17歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;28歲;18歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;28歲;19歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;28歲;20歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;28歲;21歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;28歲;22歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;28歲;23歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;28歲;24歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;28歲;25歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;28歲;26歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;28歲;27歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;28歲;28歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;28歲;29歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;28歲;30歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;28歲;31歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;28歲;32歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;28歲;33歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;28歲;34歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;28歲;35～39歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;28歲;40～44歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;28歲;45～54歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;28歲;55～64歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;28歲;65歲以上;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;29歲;未滿15歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;29歲;15歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;29歲;16歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;29歲;17歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;29歲;18歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;29歲;19歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;29歲;20歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;29歲;21歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;29歲;22歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;29歲;23歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;29歲;24歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;29歲;25歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;29歲;26歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;29歲;27歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;29歲;28歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;29歲;29歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;29歲;30歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;29歲;31歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;29歲;32歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;29歲;33歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;29歲;34歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;29歲;35～39歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;29歲;40～44歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;29歲;45～54歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;29歲;55～64歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;29歲;65歲以上;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;30歲;未滿15歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;30歲;15歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;30歲;16歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;30歲;17歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;30歲;18歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;30歲;19歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;30歲;20歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;30歲;21歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;30歲;22歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;30歲;23歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;30歲;24歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;30歲;25歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;30歲;26歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;30歲;27歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;30歲;28歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;30歲;29歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;30歲;30歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;30歲;31歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;30歲;32歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;30歲;33歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;30歲;34歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;30歲;35～39歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;30歲;40～44歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;30歲;45～54歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;30歲;55～64歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;30歲;65歲以上;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;31歲;未滿15歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;31歲;15歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;31歲;16歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;31歲;17歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;31歲;18歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;31歲;19歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;31歲;20歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;31歲;21歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;31歲;22歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;31歲;23歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;31歲;24歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;31歲;25歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;31歲;26歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;31歲;27歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;31歲;28歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;31歲;29歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;31歲;30歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;31歲;31歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;31歲;32歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;31歲;33歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;31歲;34歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;31歲;35～39歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;31歲;40～44歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;31歲;45～54歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;31歲;55～64歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;31歲;65歲以上;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;32歲;未滿15歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;32歲;15歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;32歲;16歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;32歲;17歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;32歲;18歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;32歲;19歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;32歲;20歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;32歲;21歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;32歲;22歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;32歲;23歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;32歲;24歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;32歲;25歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;32歲;26歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;32歲;27歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;32歲;28歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;32歲;29歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;32歲;30歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;32歲;31歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;32歲;32歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;32歲;33歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;32歲;34歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;32歲;35～39歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;32歲;40～44歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;32歲;45～54歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;32歲;55～64歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;32歲;65歲以上;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;33歲;未滿15歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;33歲;15歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;33歲;16歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;33歲;17歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;33歲;18歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;33歲;19歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;33歲;20歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;33歲;21歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;33歲;22歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;33歲;23歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;33歲;24歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;33歲;25歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;33歲;26歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;33歲;27歲;0;龜山區
110;按登記日期分;桃園市龜山區;相同性別_男性;33歲;28歲;0;龜山區
